Id,Predicted
65,.AndshmcEnzkamh@shcezHoldEkoRprEShnkamhSeRdinkoRprEShnAndHytHOtelzkoRprEShn.kamh.insistDEWhlmEkplenIGhvRUmzhvElhbhlAtbaRginREts.piRIhd.
66,.bhtbOTkhmphnIESudbenhfedfrmhnhptrninDIWylhndAnnAcRhlgAspUznhstI!.
67,.DhgOldkaRd.WicinkRUzhf?UhdiSnhlsrvhsizWhnwkWasthnsevhnIfyvdalrzI!.
68,.mistryzhnmhn.DIaphziShnbiznismAnsezaRnOfOizhnDhshlUShnbhtDeRizhnenIshlUShnWiTwtaRnUf.
69,.AftrDhTrdIHyfhndEpiRIhdkamh_DhSeRzWudbIkhnvrthbhlethlOrRESIO..
70,..hksepthdbidzREnjdfrmsikspYntTRIEtfyvprsent.tisikspYntfoRTRIsiksprsent.
71,..DeRaRoWIshmpAshmistAndsiniks!sedhfloRspeShlist_.
72,.tUstIphfol.khnmInHyrinflEShn.hndivenchnlIHyrintRistREts.
73,._DhbAGkHoldiGkhmphnIzflEtidhnhDrfiftImil?hndalrsEl@frnekstUzdE..
74,.DhRIkol@ikspAndzanhWisdRolhvhDrmadhlzbIganhnrlIrDisWIk!.
75,.pRabblIDhlaRjhstkhntRib?htrd.tiDhrniGzhptrnfrmEjrpRhdUsrz.izhn?UpEstRhkcrHAmrdwtthDhHevhlI?Un?hnyzdhphsifiknoRTWest.
76,.inhdiShnnUklIrfRIzOnzofhninklUdrEnjhnhntsDhtRIkWyrdnhklIRWephnzAtDhplYdhjEshnshvDizOln_onlAndoRAtsI.pIpOldbA.
77,.bhtDhfedrRIsrvhndmistrgRInspAnaRlyklItibIWrkiGHaRdtikIpinflEShndwn.
78,.tUhlIvIEtHizkhndiShnkamh@mistrpatrshnstapstEviG.piRIhd!.
79,..bhtDerolsORisId.
80,.inoRdrtistEkhmpetitivhtDhpROlhfrEtiGnhmbrrhvsmolnan?Un?hnaprEShnzinDhRIdhn.mOskhmphnIzHAvshksesfhlIskWIzshvstAnchlWEjkhnseShnzfrmlebr?Un?hn.
81,.DIAktWhzizhnnAcRhlfrHimezItiGpoRkkamh@HItOldhfRend.piRIhd..
82,.nwkamh@WImhstHAvhnn?UshmTiGdAS~oR.dAShDrntUinstrdDhtDIeldrlInatbIWyptwtfynAnShlIendIlOSnhlIbyhliGgriGkamh@fynhlilnhs.piRIhd!.
83,.mistrbeRIHAdbinpRezhdenthvHaRdmhntsisthmzh?UnithvfigIintrnAShnhlinkoRprEth!.
84,.DEvbenin?UsinDI?UessensDIrlInyntInsevhntItspiRIhd!.
85,.itWazhntthgivhWE!.
86,.ifitizhWanTiGitshn@hDr_.
87,.bhtDis?iRkamhpaRtIbAthlzrleskhntenShshnddaktrpolkamh@HUizanDhbAlht.hndfoRtIsiksstEtskamh@HOpsfAtlIsWhnmil?hnvOts.piRIhd!.
88,.bhtifDhHistrIhvhDrAfRrkhnnEShnzizenIgyd_Wyts.ingIenzhndsmollAk.tRabSudfiRDh!.
89,.bOlddpIphlShnatHAvtilivWitDhkansthkHiRDhDEkidendhprrUindinevRIWEbyDAtlAstelnhskamh@lIviGhdhsthtUtspws.piRIhd.
90,.bhtDhbOlzWOntgiv@hp_piRIhd_.
91,.telhviZhnsetmEkrz.REgrhlIskejultIvIpROgRAmiGDhgAn?iR_HAvlostwtthDhjAphnIzAndDI?uRhpIhns.
92,.DAtsmoRlesWhtDhblUcip!ikanhmisikspekt_.
93,.DhShthlWudbIDhfrsttUliftofsensDhnyntInEtIsikscAlhnjriksplOZhn.piRIhd_.
94,..HIAdid.kOlhndhbhlkWOt_DEIofrDEkamhznizgOiGhbIRIv?Ud..
95,.menI@hDrz.kamh@hvEtiGtAksiz!kamh@dUitanDhsly.piRIhd!.
96,.foRigzAmphl_itlykstaksDhtselethllOmhlthbhlhvDhkhmphnIzbukvAl?U.oRAsetsmynhslyhbilhtIizprSeR+.
97,..nw@sIbh-iztRyGtUmEkhmAnh!.
98,.AGgrdlhkUd.hfiShlzkhnzInDeRHykoRttijhjmistrAmrovlAsshbr.piRIhd.
99,.itWilselekstivhdhntAthlEtrdEt!.
100,.dhbhlkWOt.foRDhRekrddhbhlkWOt_izhnhkwnnthvhthfkamhshksesfhlbiznhsmAndzteRhbhlWoSiGthnikspiRIhdz.
101,.foRHistapEdkamhHIpiktkantRAktindoRghnyziGcIfWoltrSI_kamh@HUenditHizOnbidthbIpRezhdentbybAkiGmistrmhkaRTIpiRIhd!.
102,.AkcUlhI!kamh@sinsizgRonDhTrdIEtylykhthllatkamh@dhbhlkWOtHIsez.piRIhd.
103,.DisizhvDhtymtitEkDhcAnshnAsktDhmDAtsezmistrAphlbam_HUAdzDAtHizHOfOnizbhd!.
104,.DhsitIkhnpRabhblIHAndhltUpROgRAmzkamh@sezSaRpmhmoRIhlAdministREtrcaRlzkOk_kamh@dhbhlkWOt_bht.TRIhfoRkudbIpRablhmAtik_piRIhddhbhlkWOt.
105,.itshbwtlyksevhntIndzindhbEbIzlyskamh.dhbhlkWOt.sezmistrdikI.kamh.hvetrhnigOhstIcrHiRhdjhpAn.piRIhd!.
106,.Dhn?UUdIlbRatsOShlsik?uRhtIkamh@hndDhn?UfRentirbRotmedhkeR.piRIhd.
107,.bhtDeRpap?hleRhtIgRUslOlIbikhztRAnzmiShnofhnlhzslhgiS!kamh@pRintiGmesIAndmhSInzkudhn.dhbhlkWOt.tapdhbhlkWOttUIjhDrhfiShntlI.piRIhd!.
108,..hnatAtolhnHApIWiTWht!.
109,.!hsOsIEtidenz_nhtizeRkhlh.izhjenRhlpaRtnhDeRkOhHOtelpaRtnrzhndHAzhWhnprsentjenhlpaRtnrintRistinDhpaRtnrSip..
110,.AnelsrvisizWelzWhnsDErdReldkamh_namikdRmht.biltofSuRdRiliGREgz.
111,.bhthtempstyslEthmistInRdifektivpROtIninDhmhshltiSUhvlesf?UlrdistRhf?IpEShnz_HAvloGpRUvdfRestREtiG.piRIhd_.
112,.DAtsmorlesWht.DhblUdcipikanhmissikspektpiRIhd!.
113,.?etDhbendhspOstizbendiGOvrbAkWdrd.tikhmplyWiT?UesdimAndzfrmoRAkses.piRIhd!.
114,..frmenIjAphnIzkhmphnIzitWhzDhfrsttymWiDEtevrsInAnhmeRhkhninvestrsezmistreRhn.
115,.!DhRwTWelsagAtintenshfydkRitisizhvOvrDhWestrnostREl?hnghvrmhntspRIlEShnSipWiTanthpRinrz_shcezmistrbandAndmistrHOlmzhkoRtkamh_HUmDhghvrmhnthsisthdfynAnShlI!piRIhd.
116,.dhbhlkWOt_WIjist.gethgitsynkamhAndDAtmaRkitWhlRispandpiRIhddhbhlkWOt_.
117,._hbwtWhnpYntfyvbil?hndalrzhvdetizhndrRIv?U@.
118,.innyntIn~EtIkamhDhflEmzRIzUmdHOmgEmzpiRIhd!.
119,.!dhbhlkWOtifWIkIpDis@hpkamh@WhldyWiTwRfAgpiRIhd!dhbhlkWOt_.
120,.DhnASnhlAvRijWhzfoRpYntsiksTRIprsent.hnddisembr@nyntInEtIsiks.
121,._itHAdijRrmAthkhsektanDhgEm.piRIhd.dhbhlkWOt.
122,._DhdedlynfrdUiGsOizfebUWeRItWenIfrst.tUmhnTsbIfoRjhletsEphltWenIfrstAn?UhlmItiG.
123,.WytplErzdRifthdbAkkamh@intenShnzIzdpiRIhd!.
124,.frminseltsmEjr!dItshndbrnI!RipoRthdlIdYnDhkRwdhWolstRItHwsizkhtiGDeRnyntInEtIsevhnybIemrniGzesthmht.
125,.DeRznOdwtWIvdiminiStDhsOvIhtTRetveRIshbstAnchlIinDhlAst?iR_sOsmhnthvsOthRepRizenhtivDenWebr_.
126,.HOltelzkhn?UzdDhteknalhjIthpRIdikt.WinbiznhsWhlbIhn?UZUWhlIslO@hndDhsWinmoRdiskwniGeznEnh.
127,.?estrdEzhnwnsmhntbyRepRizenhtivHwrdmInzthHwsWhllOtanDhsimmzhmendmhntsepRhtlIfrmDIOvrolkanfRhnsRipoRt!piRIhd.
128,..DhkhmphnIolsOdOnEtidsiftITwzhndalrztUhlOkhlinvyRhnmethlgRUp_thHyrspeShlistUhvAl?UEtDhkhmphnIzplAnzthklInhpkhntAmhnEtidsyts.
129,..stRoGimpoRtsHwevrmInDAtdhmestikdimAndRytnwstRoG_WhncurWEtikrbitREddefhshtizthHAvhfuldlOnRiseShn.
130,.AndeRkhlhzspOksWumhnsedDhkhmphnIformDhvencr_tikRIEthvfynAnsiGDIikhlfrf?UcrHOtelpRajekts.
131,.dhbhlkWOt_DeRizhnmhcpRagResinsevhntIndEz.piRIhd!.
132,.DhklhbnwfIldzhndnhmbrhvtImzfoRveRIhsEjlevhlz.piRIhd!.
133,.DhbendhspOstsmhnaphlIHAzbikhmhlytniGRadfrkRitisizhmbyDI?Ueshnd@hDrtREdiGpaRtnrzhvjrvhnIzklOzddoRz.piRIhd!.
134,..DhfrmseditdhzhnkamentanitstakRekhmhndEShnzoRrniGzesthmhts!.
135,.itdidnydethfynDhbyrzWrdisklOztrmzhndDhsElz.
136,.nw.sIbhiztRyGtUmEkhmendz.
137,.!dhbhlkWOtytOlDemitsDIendhvydIalhjIkamhdhbhlkWOt_sezmistrAmrhvkamh@hpaRtIvetrhnpiRIhd!.
138,..DhbAGkHOldiGkhmphnIzslEtidhnhDrfiftImil?hndalrsElfrnekst?UzdE!.
139,.nOfrmplAnHAzbendivyzd.bhtitizhndrkhnsidREShntURiv?UDhHOldstRhkcr_HIsed.
140,..HIkudpResmestrROlhndtiselDempaRthvloGROzpuRtfOlIO.piRIhd!.
141,.ybIemfelWhnAndsevhnEtTs.tUWhnHhndrdtWenIAndTRIEtTs.anmoRDhntUpYntfyvmil?hnSeRz.
142,.nObhdInOzHwDhswTAfRrkhnghvrmhntlhRIAkt_.
143,.DhkhmphnIsedofrdindEvidbilzplAndDhkhnvrtDeRkamhnSeRz!driGhTrdIHyfhndEpiRIhd.piRIhd..
144,.shmsoRsiz.sedshm@hvDIlesHyfhntRhdiShnhlHOldrzhvjenroldEbiljIIks.SeeRz_kudbItempthdbyDhpRaspekt.hvkAphthlgEnz.piRIhd.
145,.kAmbOdIezvIetnamHyfhnbAkDhghvrmhntRif?UziztiSeRpwrWiTDhkhmeRhRUzkamh_DhkhntRIzfoRmrolcaHHyfhnlefths.RUlrz.piRIhd.
146,.DhmnAzDAtkhmpazhtindekshvfoRTwzhnkamhsiksHhndrdTrdIEtsstaksklOzdAtTRIHhnrdsevhnIfoRpYntsiksfyvkamh.dwnzIRO.pYntWhnsiks.piRIhd.
147,.inRIshntWIksfoRigzAmphlRIdrzHiRHAvHrdhvDhbAniGhvAntIyRiScOksindWhnlhndhnbrOl@.
148,.ekspoRtpRyshzROzWhnprsentinDhlEthstkWoRtrAndejdhpOnlI?z?iROpYnt.tUprsetinDhlAst?iR.piRIhd.
149,.menI@hDrzkamhhvEtiGtAksizkamh.dUitanDhsly.piRIhd!.
150,.!instedkamhDEfEvrhnhnwnstceksbyROviGkamh_ReDrDAn~inHyfhnHwskamhinspektrzfOkisiG_an!dhbhlkWOtkRitikhlkhntROlpYntsdhbhlkWOt_instIflIdpRasesiG.piRIhd!.
151,.DhpRablhmkhntin?UztibImhnathndIinfAShnkamh@sedkrtbRnyRd_kamh@DhphbliSrhvDhRItElmaRkhtiGRipoRt.kamh@hnindhstRInIzletr.piRIhd.
152,..hnhDrspOksmhnfrDhministRIHhzRIplydtUDhfoRhdkoRspanitshsOsIEShnhvswTIzdEZh@.
153,.hndrtrmzpRIIhslIRIpoRthddIhtAl?hnAgRikhlcrhlkhnsrnhsUmdhbwtWhnHhnrdnynIfyvmil?hndalrzhnshboRghnEtid!detezpaRthvDhtRh!.
154,.bhtshchgenstDhdAnsaRmylchmmrzkhmpedtUhkhmiGrTkWEtfrDhtUpRhfeShnzkamh_shmmhkwnthnsAndkhnshlthnspRidikt.piRIhd.
155,.aphziShnfrmkhmpetitrzolsOkhntRib?Utid.tiDIiniShlRIjekShnhvDhmrjr_kamh_AndDAtHAzAGgrdsAnhfEigzek?htivz.piRIhd!.
156,._RigaRblhshvDIolkhmhvenImItiGWiTjhled.kanhstansImzolmOstsrthntinamhnEtitsOnslEthvdrektrzshmtymneksWIk!.
157,._bhtthDhshpRyzhvolmOsttevRIWhn.DstakpRytsizbigAnhsthdIklyndDhtpuStDIAvRijhbhvWenzdEzklOz.
158,.bhtitsdifhkhlt!tisIWrDhkhmphnIgOzfrm?RRh!.
159,.AndSoRtlIAftrDIAkWhziShnkamh@YlpRysDhstaRtidsslyd_piRIhd!.
160,.insted_DEfEvranhnwsceksbyROviGRADrDAtinHwshndspektrz_fOkisiganRidikhlkhntROlpYnts_insIfUdpRshhd.
161,.mistrbeRIHAvbinpRezhdenthvHaRtmhnsisthmzh?UnithvsigIintrnAShnhlinkoRprht!.
162,.SemRantspRItAkspRafitfrmDhsElWhzWhnHhnrdtWenIfyvmil?hndalrzhspOksWumhnset.
163,.neROlIdifym!DeRaRhdhzhnrsOAsketAlhkEShnfhndz.
164,.innyntInEtIfyv_penzYlWhnniRlIIilevhnbil?hndalrzhndAmijizht.tRyl_DhbighstjhjmhntevrhWoRdAthplnih!.
165,.AftrDhTrdIHyfhndEpiRIhdtalh.DhSeRzWudbIkhnvrthbhlAthlOr@RESIO.piRIhd.
166,.HIiknalijizdiskhsiGDhphtenShlhvspIdiGhplosizbhtdinyzmEkiGetITRet_.
167,.bhtlekhlUhlfrDr!DeRaRWEzrwndHyrinfRIsiz.
168,.DIikspAndidRIkWolWhzdisklOzDAthmItiGWiTAnaRsIhfiShz_AndAnEjhnsIofhswtsydShkaRgO@.
169,.Dhn?UceRmhn!nOsDhtHizphlitikhlkhnekShnzmEkshmmaRkitpRtishphntshvspiShs_DhtHIhbhltRydhstim?hlEtDIikanhmIthHelpjIOpIkAnhditsnekst?iR_piRIhd.
170,.AftrDhklOzhvtREdiGDhfoRkAstsWrinkRIst!.
171,.?estrdEzlUzrzinklUdidothmhbIlzpiRIhd!.
172,.bhtnwDhmedhkhlpAkhpOzizbOsmeZrzpiRIhd!.
173,..HIHAvbinsIn?rvyspRezhdenthvWaSiGthnaprEShnzfRDhdifenskantRAkth!.
174,.DhbundhspOssmhnabrlIHhzbikhmhlytnEnRadfrkRitisizhm.byDI?UesAndhDrtREdiGpaRtnrzhvjrmhnIz.klOzd!doRz.piRIhd.
175,.DeRjistWEtiGfrDhIh!.
176,.ybIemfelWhnhndsevhnEtTstUWhnHhndrdtWenIinTRIEtTsanmoRDhntUpYnfyvmil?hnSeR.
177,.DismaRkitizWEtiGfrOnlIWhnTiGkshtAfrdRof+hsIn?rvyspRezhdentAttamsinDikinhnsik?uRhtIzinkoRprEtid_.
178,.hstRonhmrzsEDAtDIrTTDEtizsIld.
179,.DhmhnItUput.DispRaphziShnanDhbAlhtkEmpaRtlIfrmDhgRAndHyfhncAmpIhngivr.kamh@zIkAlhfoRn?hmedhkhlhsOSIEShnpAk.piRIhd_.
180,.sIbh-hgRIdjURevhnIDIOvrsyt.
181,.nikdrmhtAndAndel@RAndifRhntssAgRhnhnsWhnDIYlsrvhshzbiznh.
182,..DhREdiGkhnsrnolsOplEsDhsiGghlEtUsIn?rdet!REtiGhvsIesekshstekshs.gAstRAnsmiShn?UnitanRIv?U_WiT.diRekShn@ansrthn!.
183,.DIikspAndidRIkolWhzdisklOzdAthmItiGWiT.AndaRsIhfiShlzAtAnEjhnsI@ofhswtsydjhkagO@.
184,.!bhtDhpROtestsRAphdlIbROkhpWinDhmIdIhHedidHO.
185,.bRitiShplyhnsmEkrzHAvlostgRwndtikanthnhnthl?uRhpIhnzHUhvDistAbliStERep?htEShnfoRdizynAndkWalhtIstAndrdz.piRId.
186,.DIdhbhlkWOtHedkwntkamh@dhbhlkWOt.hbOgismeZriGdivysifevrDeRWhzWhnkamh@RimEnDhsEmsemIkOlhn.DeRtWhznOinkRIsinsAlrIprshnel.piRIhd_.
187,.kReschnSWoRzHyfhnSOiG.kamh@DhpOsthlminhstr!kamh_bReshlzAtshgjeschnz.DhtshckRitisizhm.ledtiDhdisiZhntidismwnthlDhmhnabhlI.piRIhd_.
188,.HIpRyvhtlIimsestsIhpOzhzRrpIlkamh_bhtshmTiGkHIiz?UziGisaphziShnezhbaRginiGcip_piRIhd.
189,..DhkhmphnIolsOdOnEtEtfiftITwzhndalrztUhlOkhlinvyRhnmenhlgRUpthHyrspeShliststUhvAl?UEtDhkhmphnIzplAnztiklIn@hpkhntAmhnEtidsyts.
190,.AndAmbiSnhsnnyntInHyfhnnEShnefrtUHOlt.tWenIrzhvWoRhnkembOdIh_endidWiTwtAnhgRImhnt.piRIhd.
191,..pRamthtbyn?UzRipoRtshvhlejdmishpROpRIEShnhvfhndz_HIesIsIvizhthdDhfrmznU?oRkHedkWoRtrzlAstWIkWiDDIintenShnhvigzAmhniGbiznisRI!.
192,.itizcaRjWiTgetiGDhbesdIlfrSeRHOldrz_kamh_AndWudhntget.tapdalrWiDwthnhDrbidr_.
193,.DAtizWelhbhvDhnASnhlAvRijfrHasththlzhvshcpROgRAmzkamh_bhtHaRdlIhmaRkititWantdisIfRydmentid.piRIhd.
194,..HIaRg?UzDAtfRydEzhnimplYmhntfig?rz.hndrmyndDhTIsizhvESaRplIslOiGIkanhmI_.
195,.DhsenshvinpendiGgUmHAzstymEntInmoRk_DeS!.
196,.DhfedrhlikspRessrviskamh@WichlwbiznisizinidhvijhWhlztisinfAkshzfrmDhkhmphnIzstoRz.kamhkEmtUrlIhmhsttUikspensivkamh@AnhlhssE.piRIhd!.
197,.agsOldstakshvtRhksrhbwthTrdHyrDhnoRbhlkamh_sedhspOksmhnfrDhkhmphnI.piRIhd..
198,.ithtempttUbRiGodrtidimiRIhdfyvrteknIkskrhntlIdiskRydbyhWeltrhvkhnfliktiGtrmhndalhjI.
199,.aRjEaRhspeShlkhmitIizHApIdisIitoltrhtizhmrjitUDhpashbhljYntbidbitWInkEkEaRAndDhmAnijmhntyfhnWedgRUp.piRIhd.
200,..AzDhpap?lhstsdedHIhpIlztUlesejhkEtidlOrmilhklAspIphlHUfyndIkhnamikhndsOShlcEnjfRythnEm!.
201,..yset.dwnhnfig?rdwtWhtDEmItid!hndseldhmOnht.
202,.instAdmistrsymhnprsWEtidHimtijYntHhzgRUbestDhcIfigzek?htiv@ofhsrhvDhveRIhsHOldiGkhmphnIzthbIset@hpthOnIcTRft.
203,.inDIEbIemtRItIkamh@DI?UesDhgOSIEtrz_banyth+wtlanDishldifens.AndlAftbOTsydzinthDhpascr_hvm?UcUhlhSoRti.DhstRhkShn.piRIhd_.
204,.DhloncHAvbinplAnfrrlIrDisHiRbhtWhzskRabthbyDhspEsEjhnsIhbwtfyvtymzbikhzhvdizyndhnd@hDrdilEvz.piRIhd!.
205,.telOn.eksklhmEShnpYnt.dhbhlkWOt..
206,.SoRttrmREtsHIsezaRlyklItiRimEnstedIoRmUshmWhtHyr_.
207,..hn?UzRIlIsiSUd?estrdE_sedDhtDhlynhvkReditWudbIgeRhntIdbyphRUvIensOfr.piRIhd!.
208,.rlIlAstRIkamh@mistrShndUdofrkhnseShnz.piRIhd..
209,.kRisjen.SWoRzHyfhnSOiG_kamh@DhpOlsthlminhstrkamh_bReshhlzAtshgjesjenzDhtsshckRitisizhm_ledtUDhdisiZhntidismwntshvDhmhnaphlit.piRIhd!.
