Id,Predicted
41,..lAstHyfhnmenht!mIdIEShnhtwmpsfwndrdOvrDIiSUzhvpwrHyfhnSeRiG_AndpIsHyfhnmadhtRiG.piRIhd.
42,.bhtlukhlithlfrDr_dASDeRaRWEzrwnHyriGfRIziz.piRIhd!.
43,.mIntymmoRdhpaRcrzlUtUmenIfiRzDhtDIaprtUnhtIizfR!.
44,.HIvAl?UzDhpyplynAsetsAt.TRIbil?hndalrzsemhkOlhn_DhSipbildiGaprEShnzht.tUbil?hndalrz.semikOlhn.AndDIothmOtiv?UnitAtmoRDhnWhnbil?hndalrz.piRIhd_.
45,.nUmrhskamRAdzWrhpYnthd.mOsthvRUmgRAcREtidfrm?UnhvrshtIzhndkam?hnhstblakmEShnz.
46,.itmEbIDhtyRstRhkcrhndmhlthplisitIhvkoRprEShnzizhnDhmOstifektivfrDhf?Ucr_.
47,..joRdjIaRkhniRADhsekhnd.WhzDEmdtiDhn?UpOsthvsIn?rvyspRezhdent.incaRjhvloGREndplEtiGinRilEtidghvrmhntRIlEShnz.
48,.DhRizhltmhzpah!.
49,..WIkAnbIdogmAtikhbwtitpiRIhddhbhlkWOOt.
50,.Adzjem+hdiviZhnmAnhjrfoRhRItElr.itshdogIt.dolgWRO@.
51,..itizhplhtiSiGkamh-AtofhndishpYntiGikspiRIhpspiRIhd_.
52,.DEklEmDEsiksIdidinDishbjektivkamh@bhtjhjsOfeR+sezDhRekrd.SOzDhsOvIetsnevrhgRIddYt_semikOlhn_iffDEdidhntkamh_WySudWE!kWeschnmaRk!.
53,.inshminsthnshzkamh@mAnhnjmhntizlrniGhvDIzmItiGsUWelHyfhnplEst!mOlz.piRIhd.
54,.WIWrjenthlmenhhbwtit.piRIhd_.
55,..?UesfoRSipshndHelikaptrz_cEsthWEAndranIhnWoRSipfrmhkanhvYdhfoRkUWEtItAGkrzinDhpReZhnghlf!.
56,.DhREtiGkhnsrnolsOplEst!DhsiGghlHyfhnHyfhn.tUsIn?rdetREtiG_hsIesekshz.tekshsgAstRAnzmiShn?UnhtonRIv?Ukamh_WiT.diRekShnansrthn.piRIhd.
57,.mOstimpoRthntlIkamh@zhbukkamh@lykDIigzimitkamh@przentshningEjiGsrvEhvinrlEstfoRmztUDhsentrIz.dASWhnWIkhnlrndfRrmAndinjY.piRIhd.
58,.DhbRitiSphblikHhzgathn?UzdtUinjYnshclUtIleftthstoRIzezpaRthvitsReg?hlrn?UzpEprdyht_.
59,..DEkhnbIleRIhslIfhnikamh.AzWelezHylIifektivtUlzfrsAtyr_piRIhd!.
60,..ekhnamikAghnIkamh@moRDhnRIfoRmkamh@HAzpRydhtpOlhnztUletDhRipeRmAntlUs.piRIhd!.
61,.!DhShthlWudbIDhfrstthliftofshnsDhnyntInEtIsikscAlhntriksplOZhn_.
62,.WhnizDAtWIWhlHAvDhsrplhsbhtSedhnd..
63,.DhplAnWhzdiskhvrdAftrdikOtiGdAthkApcrdilAstWIksrestrtWentIRebhllIdrz.
64,.maRkitAkShnWhzhsenShlIdhjestiGWensdEzRAlIpiRIhd!.
65,.AndshmcEnzkamh@shcezHalhdEkoRprEShnkamhSeRdinkoRprEShnAndHytHOtelzkoRprEShn.kamh.insistDEWhlmEtpleniGhvRUmzhvElhthlAtbaRginREts.piRIhd.
66,.bhtbOTkhmphnIizSudbenhfitfrmhnhptrninDIylhndhnnAcRhlgAspUznhnts.
67,.DhgOldkaRd.WicinkRUvzhf?UhdiSnhlsrvhshzWhnwkastsevhnIfyvdalrzi!.
68,.mistryzhmhn.DIaphziShnbiznismensezaRnUfOizhnDhshlUShnbhtDeRizhnenIshlUShnWiTwtaRnUf!.
69,.AftrDhTrtIHyfhndEpiRIhdkamh_DhSeRzWudbIkhnvrthbhlAthlOrRiSIO..
70,..hksepthdbidzREnjdfRrmsikspYntTRIEtfyvprsent.tisikspYntfoRTRIsiksprsent.
71,..DeRaRolWIshmpAshmistAndsiniks!sedhfloRhspeShlhst_.
72,.tUstIphfol.khnmInHyrinflEShn.hndivenchlIHyrintRistREts.
73,._DhbAGkHOldiGkhmphnIzflEtidhnhDrfiftImil?hndalrsEl@frnekstUzdE..
74,.DhRIkolikspAnzanhWhzdRolhvhDrmadhlzbIghthnrlIrDisWik!.
75,.pRabhblIDhlaRjhstkhntRib?htr.thDhrniGzhptrnfrmEjrpRhdUsrz.izhn?UpEstRhkcrHAmrdwtthnDhHevhlI?Un?hnyzdhphsifiknoRTWest.
76,.inhdiShnnUklIrfRIzOnzofhninklUdrEnjnhntsDhtRIkWyrdnOklIRWephnzdiplYdhjEshnzhvDizOn_anlAndoRAtsI.pIphlddA.
77,.bhtDhsedhhlRIzrvhndmistrgRInspAnaRlyklItibIWrkiGHaRdtikIpinflEShndwn.
78,.tUilIvIEtHizkhndiShnkamh@mistrpatrshnstapstEviG.piRIhd!.
79,.bhtDeRrolsORisRId.
80,.inoRdrtistEkhmpetitivvhtDhpRhlhfREtiGnhmbrhvsmolnan?Un?hnaprEShnzinDhRIdhn!mOskhmphnIzHAvshksesfhlIskWIzshvstAnchlWEjkhnseShnzfrmlebr?Un?hn.
81,.DIAktWhzizhnnAcRhlfrHimezIdiGpoRkkamh@HItOldhfRend.piRIhd..
82,.nwkamh@WImhstHAvhnn?UshmTiGdASoR.dAS@hDrtUinSuRDhtDIeldrlInatbIWyptwtfynAnShlIendImOShnhlIbyhliGgriGkamh@fynhlillhs.piRIhd!.
83,.mistrbeRIHAdbinpRezhdenthvHaRdminsisthmzh?UnithvfighintrnAShnhlinkoRprEt!.
84,.DEvbAnin?UsinDI?UessensDIrlInyntInsevhntItTspiRIhd!.
85,.itWhzhnthgivhWrE~.
86,.ifitizhWantsEiGitshnhDr_.
87,.bhtDis?iRkamhpaRtIbAthlzrleskhntenShsindaptrpolkamh@HUizonDhbAlht.hndfoRtIsiksstEtskamh@HOpsAtlIstWhnmil?hnvOts.piRIhd.
88,.bhtifDhHistrIhvhDrAfRhkhnnEShnzizenIgyd_Wyts.indIhnzhndsmolblAk.tRabSudfiRDh!.
89,.OlddpIphlSudnatHAvtilivWhtDhkansthnkiRDhtDEkudendhprUindinevIWEbyDAtlAsdolnhskamh@lIviGhdesthtUtspws.piRIhd.
90,.bhtDhbulzWOntgiv@hppiRIhd!.
91,.telhviZhnsetmEkrz.RegrhlIskejultIvIpROgRAmiGbigAnHiR.HAvlostwtthDhjAphnIzAnd??uRhpIhns.
92,.DAtsmoRlesWhtDhblUcip!ikanhmisikspekt_.
93,.DhShthlWudbIDhfrsttUliftofsensDhnyntInEtIsikscAlhnjriksplOZhn.piRIhd_.
94,..HIAdid.kOlhndhbhlkWOt.EnIofrDEkamhzinizgOiGhbIRIv?Ud!.
95,..menI@hDrz.kamh@hvEtiGtAksiz!kamh@dUitanDhsly.piRIhd!.
96,.foRigzAmphlt_itlykstaksDhtselithllOmhlthbhlhvDhkhmphnIzbukvAl?U_oRAsetsmynhslyhbilhtIzprSeR!.
97,..nw+sIbh-iztRyGtUmEkrmip!.
98,.AGgrdlikUd.hfiShlzkhnInDeRHykoRttUjhjmistrAmrovlAsshmr.piRIhd.
99,.itWhlseleksdivhdendAthlEtrdEt!.
100,.dhbhlkWOt.foRDhRekrddhbhlkWOt_izhnhkwnthvhthfkamhshksesfhlbiznhsmAnzturhbhlWoSiGthnikspiRIhdz.
101,..foRHiztapEdkamhHIpiktkantRAkthnoRghnyziGcIfWoltrSI_kamh@HUendidHizOnbidthbIpRezhdentbybAkiGmistrmhkaRTIpiRIhd.
102,.AkthvI!kamh@sinshzgRondhTrdIEdylykithlatkamh@dhbhlkWOtHIsez.piRIhd.
103,.DisizhvDhtymthtEkDhcAnsinAsksDhmDAtsezmistrAphlbam.HUAdzDAtHizHOfOnHizbhd_.
104,.DhsitIkhnpRabhblIHAndhltUpROgRAmzkamh@sezaRpmhmoRIhlAdministREtrcaRlzkOk_kamh@dhbhlkWOt_bhtTRIrfoRkudbIpRablhmAtik_piRIhd.dhbhlkWOt+.
105,.itshbwtWyksevhntIndEzinhbEdIzlyfkamh.dhbhlkWOt.sezmistrdikI.kamh_hvetrhniGgWhStIcrHiRhndjhpAn.piRIhd!.
106,.Dhn?UdIlbRotsOShlsik?uRhtIkamh@hndDhn?UfRentiRbRotmedhkeR.piRIhd.
107,.bhtDeRpap?hleRhtIgRUslOlIbikhztRAnzmiShnofhnWhzslhgiS.kamh@pRintiGmesIemhSInzkudhndhbhlkWOt.tapdhbhlkWOttUIchDrifiShntlI.piRIhd_.
108,..hnatAt@olhnHApIWiTWhth!.
109,.hsOsIEtidenz!nhtizeRkOlh.izhjenRhlpaRtnrDeRkOhHOtelpaRtnrzhndHAzhWhnprsentjenRhlpaRtnrintRistinDhpaRtnrSipt..
110,.AnelsrvisizWelzWhnsDErdRildkamh_lamikdrmht.biltofSoRdRiliGRigz.
111,.bhthtempsdyzlEthmistiGrdifektivpROtIndinDhmhshltiSUhvlesk?UlrdistRhf?hpEShnz_HAvloGpRUvdfRestREtiG.piRIhd_.
112,.DAtsmoRrlesWht.DhplUdSipikanhmissikspektpiRIhd!.
113,.?etDhbhndhspOstizbendiGOvrbAkWRdrtikhmplyWiT?UesdimAndzfrmoRAkses.piRIhd!.
114,..frmenIjAphnIzkhmphnIzitWhzDhfrsttymWiDEdevrsInAnhmeRhkhninvestrsezmistreRhn.
115,.!DhRaTWelsaghintenshfydkRitisizhmOvrDhWestrnostREl?hnghvrmhntspRIlEShnSipWiTanthpRinrz_shcezmistrbandhndmistrHOmzhkoRtkamh_HUmDhghvrmhnthsisthdfynAnShlIpiRIhd.
116,.dhbhlkWOt_WIjist.gethgidsynkamhAndDAtmaRkitWhlRispandpiRIhddhbhlkWOt_.
117,.!hbwtWhnpYntfyvbil?hndalrzhvdetizhndrRIv?U@.
118,.innyntIn~EtIkamhDhflEmzRIzUmdHOmgEmzpiRIhd!.
119,.!dhbhlkWOtifWIkIpDhshpkamh@WhldyWiTwRflAgpiRIhd!dhbhlkWOt_.
120,.DhnASnhlAvRijWhzfoRpoYntsiksTRIprsent.hnddisembr@nyntInEtIsiks.
121,._itHAdhjRhmAthkhsektanDhgEm.piRIhd.dhbhlkWOt..
122,._DhdedlynfrdUiGsOizfebUWeRItWenIfrst.tUmhnTsbIfoRjiletsEphltWenIfrstAn?UhlmItiG.
123,.WytplErzdRifthdbAkkamhintenShnzIzdpiRIhd..
124,..frminseltsmEjr!dItshndbrnI!RipoRthdlIdYndDhkRwdhWolstRItHwsizkhtiGDeRnyntInEtIsevvhnybIemrniGzesthmht.
125,.DeRznOdwtWIvtUminiStDhsOvIhtTRetveRIshbstAnchlIinDhlAst?iR.sezmenhsOthRepRizenhtivDenWebr_.
126,.HOltelzkhn?UzdDhtekalhjIthpRIdikt.WinbiznhsWhlbIhn?UZUhlIslO@hnhnDhsWinmoRdiskwniGiznEdI!.
127,.?estrdEzhmwnsmhntbyRepRizenhtivHwrdmInzthHwsWhlvOtanDhsimizhmendmhntsepRhtlIfrmDIOvrolkanfRhnsRipoRt_piRIhd.
128,.DhkhmphnIolsOdOnEtidfiftITwzhndalrztUhlOkhlinvyRhnmethlgRUp_thHyrspeShlistUhvAl?UEtDhkhmphnIzplAnzthklInhpkhntAmhnEtidsyts.
129,.stRoGimpoRtsHwevrmInDAtdhmestikdimAndRytnwizstRoG_WhncuRWEtikrbhtREddefhshtizthHAvhfuldlOnRiseShn.
130,.AneRkOhzspOksWumhnsedDhkhmphnIformDhvencr_tikRIEthvfynAnsiGvIikhlfrf?UcrHOtelpRajeks.
131,.dhbhlkWOt_DeRizhnmhcpRagResinsevhntIndEz.piRIhd!.
132,.DhklhbhnwfIldzhdnhmbrhvtImzfoRveRIhsEjlevhlz.piRIhd_.
133,.DhbhndhspOstsmhnaphlIHAzbikhmhlytniGRadfrkRitisizhmbyDI?Ueshnd@hDrtREdiGpaRtnrzhvjrmhnIzklOzddoRz.piRIhd.
134,..DhfrmseditdhzhnkamentanitstakRekhmhndEShnzoRrniGzesthmhts.
135,.itdidnydethfyndDhbyrzoRdisklOztrmzhnDhsElz.
136,.nw.sIbhiztRyGtUmEkhmenz.
137,.!dhbhlkWOtytOldDemitsDIendhvydIalhjIkamhdhbhlkWOt_sizmistrAmr@hvkamh@hpaRtIvetrhnpiRIhd.
138,..DhbAGkHOldiGkhmphnIzslEtidhnhDrfiftImil?hndalrsElfrnekst?UzdE!.
139,.nOfrmplAnHAzbendivyzd.bhtitizhndrkhnsidrEShntURiv?UDhHOldstRhkcrHIsed.
140,..HIkudpResmistrROlhndtiselHAmpaRthvloGROzpoRtfOlIO.piRIhd!.
141,.ybIemfelWhnAndsevhnEtTs.tUWhnHhndrdtWenIAndTRIEtTs.anmoRDhntUpYntfyvmil?hnSeRz.
142,.nObhdInOzHwDhswTAfRhkhnghvrmhntluRIAkt_.
143,.DhkhmphnIsedAlfitindEvidbizplAndikhnvrtDeRkamhnSeRz!diGDhTrdIHyfhndEpiRIhd.piRIhd..
144,.shmsoRsiz.sedshmhvDIlesHyfhntRhdiShnhlHOldrzhvjenrhldEbilSIks.SeRz_kudbItempthdbyDhpRaspekthvkAphthlgEnz.piRIhd.
145,.kAmbOdIhzviRtnamHyfhnbAkDhghvrmhntRif?UziztiSeRpwrWiTDikhmeRRUzkamh_DhkhntRIzfoRmrolchHHyfhnleftis.RUlrz.piRIhd.
146,.DhnAzdAkkhmpazhtindekshvfoRTwzhnkamhsiksHhnrdTrdIEtstaksklOzdAtTRIHhnrdsevhnIfoRpYntsiksfyvkamh.dwnzIRO.pYntWhnsiks.piRIhd.
147,.itRIshntWIksfoRigzAmphlRIdrzHiRHAvHrdhvDhbAniGhvAntIyRhScOksindWhnlendhnbrOl!.
148,.ekspoRtpRyshzROzWhnprsentinDhlEthstkWoRtrAndejdhppOnlIz?ROpYnt.tUprsentinDhlAst?iR.piRIhd!.
149,.menI@hDrzkamh+hvEtiGtAksizkamh.dUitanDhsly.piRIhd!.
150,.!instedkamhDEfEvrhnhnwnstceksbyROviGkamh_ReDrDAn~inHyfhnHwskamhinspektrzfOkisiG_andhbhlkWOtkRitikhlkhntROlpYntsdhbhlkWOt_instIplUdpRasesiG.piRIhd!.
151,.DhpRablhmkhntin?UUzthbIminatnIhnfAShnkamh@sedkrtbaynaRd_kamh@DhphbliSrhvDhRItElmaRkhtiGRipoRt.kamh@hnindhstRInEzletr.piRIhd.
152,.hnhDrspOksmhnfrDhministRIHAzRiplydtiDhfoRhnkoRspanitshsOsIEShnhvswTIstEZh@.
153,.hndrtrmzpRIvIhslIRIpoRthddIhtAl?hnAgRhkhlcrhlkhnsrnhsUmthbwtWhnHhnrdnyntIfyvmil?hndalrzindshboRdhnEtiddetezpaRthvDhtRh!.
154,.bhtshchgenstDhdAnsaRmyldchmrhzkhmpeRdtUrkhmiGrTkWEtfrDhtUpRhfeShnzkamh_shmhkwnthnzAndkhnshlthnspRidikt.piRIhd.
155,.aphziShnfrmkhmpetitrzolsOkhntRib?Uthd.tiDIiniShlRIjekShnhvDhmrjr_kamh_AndDAtHAzAGrdsAnhfEigzek?htivz.piRIhd!.
156,.!RhgaRdlhshvDIolkhmhvenImItiGWiTjhled_kanhstansImzolmOstsrthntinamhnEtitsOnslEthvdrektrzshmtymneksWIk!.
157,._bhtthDhshpRyzhvolmOstevRIWhn.DhstakpRytsizbigAnhsDhdIklyndDhtpuStDIAvRijhbhvWenzdEzklOz.
158,.bhtitstifikhlt.tisIWRDhkhmphnIgOzfrmiRRz.
159,.AndSoRtlIAftrDIAkWhziShnkamh@YlpRyshstaRtidthslyd_piRIhd!.
160,.insted_DEfEvranhnwsceksbyROviG!RADrDAtinHwsinspektrz_fOkisigankRitikhlkhntROlpYnts_insIfUdpRaspRh!.
161,..mistrbeRIHAvbinpRezhdenthvHaRtmsisthmzh?UnithvsigIintrnAShnhlinkoRprEt!.
162,.SAmRantspRItAkspRafitfrmDhsElWhzWhnHhnrdtWenIfyvmil?hndalrzhspOksWumhnsed.
163,.neROlIdifyn!DeRrhdhzhnrsOAsetAlhkEShnfhndz.
164,..innyntInEtIfyv_penzYlWhnniRlIilevhnbil?hndalrzindAmijizAt.tRyl_DhbighstjhjmhntevrhWoRdidhplEnpih.
165,.AftrDhTrdIHyfhndEpiRIhdkamh.DhSeRzWudbIkhnvrthbhlAthlOr@RESIO.piRIhd.
166,..HIiknalijizdiskhsiGDhphtenchlhvspIdiGhplosizbhdinyzmEkiGenITRet!.
167,.bhlevhlithlfrDr!DeRaRWEzrwndHyriGfRIziz.
168,.DhIikspAndidRIkolWhzdisklOzdAthmItiGWiTAnaRsIhfiShlz_AndAnEjhnsIofhswtsydShkaRgO@.
169,..Dhn?UceRmhn!nOzDhtHizphlitikhlkhnekShnzmEkshmmaRkitpaRtishphntshvspiShs_DhtIbhltRydistim?hlEtDIikanhmIthHelptjIOpIkAnhditsnekst?iR_piRIhd.
170,.AftrDhklOzhvtREdiG!DhfoRkAstsWrinkRIst.
171,.?estrdEzlUzrzinklUdidothmObIlzpiRIhd..
172,.bhtnwDhmedhkhlpAkhpOzizbOsmeZrzpiRIhd!.
173,..HIHAvbinsIn?rvyspRezhdenthvWaSiGthnaprEShnzfoRDhdifenskantRAkth!.
174,.DhbundhspOstsmhnabhlIHhzbikhmhlytnEnRadfrkRitisizhm.byDI?UesAndhDrtREdiGpaRtnrzhvjrhnIz.klOzddoRz.piRIhd.
175,..DeRjistWEtiGfrDIh@.
176,.ybIemfelWhnAndsevhnEtTstUWhnHhndrdtWenIAndTRIEtTsanmoRDhntUpYntfyvmil?hnSeR.
177,.DismaRkitizWEtiGfrOnlIWhnTiGsh@ofrdRof+hsIn?rvyspRezhdentAttamsinmikinhnsik?uRhtIzinkoRprEtid_.
178,.hstRonhmrzsEDAtDIrTsDEtizsIld.
179,.DhmhnIthput.DispRaphziShnanDhbAlhtkEmpaRtlIfrmDhgRAndHyfhncAmpIhngivr.kamh@zIkAlhfoRn?hmedhkhlhsOSIEShnpAk.piRIhd_.
180,.sIbh-hgRIdtURevhnIDIOvrsyt..
181,.mikdernhtAndendel@RAndifRhntsseghmhntshvDIYlsrvhshzbUzn.
182,..DhREtiGkhnsrnolsOplEsDhsiGghlEtUvsIn?rdet!REtiGhvsIes~eksistekshs.gAstRAnsmiShn?UnitanRIv?U_WiT.diRekShn@ansrthn.
183,.DIikspAndidRIkolWhzdisklOzdAthmItiGWiT.AndaRsIhfiShlzAtAnEjhnsI@ofhswtsydShkagO@.
184,.bhtDhpROtestsRAphdlIbROkhpWinDhmIdIhHedidHO.
185,.bRitiShplyhnsmEkrzHAvloskRwndtikanthnenthl?uRhpIhnzHUhvDistAbliStERep?htEShnfoRdizynAndkWalhtIstAndrdz.piRhd.
186,.TIdhbhlkWOtHedkwntkamh@dhbhlkWOt.hbOvismeZriGdivyshvevrDeRWhzWhnkamh@RimEnDhsEmsemIkOlhn.DeRtWhznOinkRIsinsAlrIprshnel.piRIhd!.
187,..kRischnSWoRzHyfhnSOiG.kamh@DhpOsthlministr_kamh_bReshlzAtshgjeschnz.DhtshckRitisizhm.ledtiDhdisiZhntidismwnthlDhmhnaphlI.piRIhd_.
188,.HIpRyvhtlIinsistsIhpOzhzRipIlkamh_bhtshmTiGkHIHiz?UziGizaphziShnezhbaRginiGcip_piRIhd.
189,.DhkhmphnIolsOdOnEhdfiftITwzhndalrztUhlOkhlinvyRhnmenhlgRUpthHyrspeShliststUivAl?UEDhkhmphnIzplAnztiklInhpkhntAmhnEtidsyts.
190,.AndAmbiShsinnyntInHyfhnnEShnefrttUHOlt.tWenI?rzhvWoRhntembOdIh_endidWiTwtAnhgRImhnt.piRIhd.
191,..pRapthtbyn?UzRipoRtshvhlejmishpROpRIEShnhvfhnz_DIesIsIviztidDhfrmznU?oRkHAdkoRtrzlAstWIkWiDDIintenShnhvigzAminiGbiznhsRI!.
192,..itizcaRjWiTgitiGDhbestIlfrSeRHOldrzkamh_AdWudhntget.tapdalrWiDwthnhDrbidr_.
193,.DAthzWelhbhvDhnASnhlAvRijfrHasththlzhvshcpROgRAmzkamh_bhtHaRdlIhmaRkititWhntdisIfRydmentid.piRIhd.
194,..HIaRg?UzDAtfRydEzhnimplYmhntfig?rz.hndrmyndDhTIsizhvESaRplIslOiGIkanhmI_.
195,.DhsenshvinpendiGdUmHAzstymintImmaRrk.DeS!.
196,.DhfedrhlikspRessrviskamh@WichlwbiznisizinidhvijhWhlztisinfAkshzfrmDhkhmphnIzstoRz.kamhkEmtUrlIhmhsttUikspensiv!kamhAnhlhssE.piRIhd_.
197,.onsOldstakshvtRhks~rhbwthTrdHyrDhnoRbhlkamh_sedizspOksmhnfrDhkhmphnI.piRIhd..
198,.ithtempstUbRiGoRdrtiDhmiRIhdfyvrteknIkskrhntlItiskRybyhWeltrhvkhnfliktiGtrmhnalhjI.
199,.aRjEaRhspeShlthmitIizHApItisIhtoltrnhtivimrjitUDhpashbhljYnt.biidbitWInkEkEaR+AnDhmAnijmhntHyfhnWedgRUp.piRIhd.
200,..AzDhpap?hlhstsdidHIhpIlthlesejhkEtidlOrmilhklAspIphlHUfyndIkhnamikhndsOShlcEnjfRytnim!.
201,.yset.dwninfig?rdwtWhtDEmItid!hndsOldhmanht.
202,.instAdmistrsymhnprsWEdidHimthjYntHhzgRUbestDhcIfigzek?htiv@ofisrhvDhveRIhsHOldiGkhmphnIzthbIset@hpthOnIcTRUeft.
203,.inDIEbIemtRItIkamh@DI?UesnhgOSIEtrz_Wanitti+wtlamDishldifens.AtlafthbOTTsydzinthDhpascr_hvm?UcUhlhSoRt.DhstRhkShn.piRIhd_.
204,.DhloncHAbinplAnfrrlIrDis?iRbhtWhzskRhbtbyDhspEsEjhnsIhbwtfyvtymzbikhzhvdizyndhnd@hDrdilEz.piRIhd.
205,.telOn.eksklhmEShnpYnt.dhbhlkWOt!.
206,.SoRttrmREtsHIsezaRlyklIdURimEnstedIoRmUvzshmWhtHyr_.
207,..hn?UzRIlIsiSU?estrdE_sedDhtDhlynhvkReditWudbIgeRhntIdbyphRUvIAnsOlvr.piRIhd!.
208,.rlIlAstRIkkamh@mistrcandUdofrkhnseShnz.piRIhd..
209,.kRischnSWoRrzHyfhnSOiG!kamh@DhpOsthlminhstrkamh_bReshlzAtshgjeschnzDhtsshckRitisizhm_ledtUDhdisiZhntUdismwntshvDhmhnaphlEt.piRIhd!.
210,..peRIdiskhvrdjhpAnfoRhmeRhkhnzAkShlIiWhzpyleRhnHIkWips.
